record_date,farm_id,animal_id,breed,age_years,lactation_number,days_in_milk,previous_mastitis_history,vaccinated,chronic_disease_flag,ambient_temperature_c,relative_humidity_pct,hygiene_score_0_100,environment_total_mastitis_pathogen_load_log10,S_aureus_load_log10_cfu_equiv,S_uberis_load_log10_cfu_equiv,E_coli_load_log10_cfu_equiv,K_pneumoniae_load_log10_cfu_equiv,S_agalactiae_load_log10_cfu_equiv,dominant_environment_pathogen,milk_yield_kg_day,milk_conductivity_mS_cm,body_temperature_c,udder_surface_temperature_c,clinical_mastitis_now,synthetic_risk_score_pct,mastitis_risk_category,mastitis_in_next_7d,mastitis_in_next_14d,days_to_synthetic_event,temperature_humidity_index
09-02-2026,F18,9680,Gir_cross,5.8,4,59,0,1,0,33.51,80.58,31.5,6.452,4.666,5.146,6.226,5.941,4.949,E_coli,7.42,7.302,39.18,37.04,1,97.16,High,0,0,-17.0,88.606838
01-01-2026,F29,9681,HF_cross,5.6,4,20,0,0,0,36.14,62.22,63.94,4.979,3.976,4.293,4.512,4.425,3.85,E_coli,18.75,4.129,38.46,34.66,0,10.91,No_Risk,0,0,30.0,88.838628
02-01-2026,F29,9682,HF_cross,5.6,4,21,0,0,0,27.26,74.48,80.06,5.169,4.966,3.824,3.884,4.317,4.302,S_aureus,18.31,4.072,38.29,33.73,0,6.68,No_Risk,0,0,29.0,77.786128
03-01-2026,F29,9683,HF_cross,5.6,4,22,0,0,0,26.96,64.9,55.32,5.071,4.349,4.68,4.286,4.372,3.663,S_uberis,19.19,4.042,38.39,33.9,0,14.61,No_Risk,0,0,28.0,76.11944
04-01-2026,F29,9684,HF_cross,5.6,4,23,0,0,0,25.56,66.89,39.89,4.72,3.591,4.099,4.299,4.137,3.387,E_coli,19.54,4.011,38.54,33.67,0,13.57,No_Risk,0,0,27.0,74.312924
05-01-2026,F29,9685,HF_cross,5.6,4,24,0,0,0,30.81,73.93,48.42,6.212,4.386,5.582,5.832,5.718,4.371,E_coli,19.23,3.844,38.56,34.01,0,60.95,Moderate,0,0,26.0,83.179913
06-01-2026,F29,9686,HF_cross,5.6,4,25,0,0,0,31.19,62.98,74.51,4.915,4.384,3.895,4.316,4.287,4.001,S_aureus,18.43,4.092,38.4,33.62,0,9.44,No_Risk,0,0,25.0,81.926342
07-01-2026,F29,9687,HF_cross,5.6,4,26,0,0,0,35.1,72.98,16.77,6.339,4.186,5.047,5.443,6.247,4.069,K_pneumoniae,18.99,4.057,38.22,34.08,0,66.01,Moderate,0,0,24.0,89.58686
08-01-2026,F29,9688,HF_cross,5.6,4,27,0,0,0,23.74,77.65,44.8,6.616,4.687,5.296,6.331,6.237,4.03,E_coli,20.1,3.835,38.35,33.54,0,73.41,High,0,0,23.0,72.64451
09-01-2026,F29,9689,HF_cross,5.6,4,28,0,0,0,27.34,78.29,63.11,5.955,4.747,4.77,5.203,5.793,3.701,K_pneumoniae,19.41,3.992,38.73,34.29,0,43.46,Low,0,0,22.0,78.402726
10-01-2026,F29,9690,HF_cross,5.6,4,29,0,0,0,30.71,73.49,53.13,5.07,4.424,4.452,4.485,4.426,3.74,E_coli,18.13,4.023,38.5,34.52,0,16.62,No_Risk,0,0,21.0,82.954219
11-01-2026,F29,9691,HF_cross,5.6,4,30,0,0,0,29.93,88.06,32.08,6.109,5.255,5.349,5.524,5.725,4.215,K_pneumoniae,19.22,4.113,38.42,34.1,0,68.54,Moderate,0,0,20.0,84.01971800000001
12-01-2026,F29,9692,HF_cross,5.6,4,31,0,0,0,31.66,70.26,38.85,6.051,4.229,5.048,5.483,5.819,4.491,K_pneumoniae,19.19,4.088,38.38,34.7,0,53.69,Moderate,0,0,19.0,83.85487599999999
13-01-2026,F29,9693,HF_cross,5.6,4,32,0,0,0,27.89,61.98,74.36,4.859,4.381,4.435,3.82,3.564,4.03,S_uberis,18.81,4.135,38.46,34.05,0,5.78,No_Risk,0,0,18.0,77.073102
14-01-2026,F29,9694,HF_cross,5.6,4,33,0,0,0,28.19,61.97,46.49,5.008,4.09,4.598,4.222,4.444,3.742,S_uberis,18.34,3.919,38.44,34.4,0,16.18,No_Risk,0,0,17.0,77.497663
15-01-2026,F29,9695,HF_cross,5.6,4,34,0,0,0,25.01,69.16,85.25,4.736,4.193,3.918,3.907,3.89,4.169,S_aureus,18.13,3.935,38.39,33.93,0,4.29,No_Risk,0,0,16.0,73.74587600000001
16-01-2026,F29,9696,HF_cross,5.6,4,35,0,0,0,28.37,81.36,56.26,6.165,4.701,4.958,5.105,6.066,4.469,K_pneumoniae,19.69,4.108,38.44,34.59,0,44.08,Low,0,0,15.0,80.46199200000001
17-01-2026,F29,9697,HF_cross,5.6,4,36,0,0,0,30.28,67.84,51.6,5.086,4.788,4.051,4.498,4.014,3.88,S_aureus,19.04,4.25,38.52,34.33,0,15.11,No_Risk,0,1,14.0,81.39699200000001
18-01-2026,F29,9698,HF_cross,5.6,4,37,0,0,0,29.57,74.1,61.79,5.125,4.4,4.844,4.124,4.143,4.041,S_uberis,18.51,4.064,38.44,34.66,0,12.03,No_Risk,0,1,13.0,81.29697
19-01-2026,F29,9699,HF_cross,5.6,4,38,0,0,0,28.95,77.03,18.86,6.262,3.99,4.641,5.984,5.872,4.829,E_coli,18.5,4.013,38.47,34.28,0,71.78,High,0,1,12.0,80.767865
20-01-2026,F29,9700,HF_cross,5.6,4,39,0,0,0,26.82,67.82,70.53,5.026,4.544,4.158,4.499,4.201,3.97,S_aureus,18.04,4.231,38.47,34.99,0,8.4,No_Risk,0,1,11.0,76.279244
21-01-2026,F29,9701,HF_cross,5.6,4,40,0,0,0,26.57,63.11,70.61,4.792,3.845,4.091,4.218,4.295,3.805,K_pneumoniae,18.74,4.587,38.42,34.59,0,12.21,No_Risk,0,1,10.0,75.336487
22-01-2026,F29,9702,HF_cross,5.6,4,41,0,0,0,28.9,83.16,58.95,5.939,4.383,5.083,5.663,5.381,4.362,E_coli,19.55,4.386,38.53,34.03,0,52.78,Moderate,0,1,9.0,81.57820000000001
23-01-2026,F29,9703,HF_cross,5.6,4,42,0,0,0,26.17,78.99,35.98,6.662,5.303,5.201,6.327,6.319,4.388,E_coli,17.19,4.621,38.63,34.23,0,85.37,High,0,1,8.0,76.63312300000001
24-01-2026,F29,9704,HF_cross,5.6,4,43,0,0,0,31.51,73.34,67.9,5.266,4.871,4.37,4.63,4.062,4.513,S_aureus,16.92,4.238,38.64,34.51,0,17.52,No_Risk,1,1,7.0,84.156474
25-01-2026,F29,9705,HF_cross,5.6,4,44,0,0,0,30.34,75.95,91.27,5.201,4.045,4.943,4.23,4.463,4.148,S_uberis,16.87,4.377,38.44,34.95,0,9.32,No_Risk,1,1,6.0,82.77843
26-01-2026,F29,9706,HF_cross,5.6,4,45,0,0,0,26.72,74.06,81.86,5.375,4.113,5.212,4.495,4.345,3.91,S_uberis,15.72,4.551,38.97,34.93,0,20.77,Low,1,1,5.0,76.900192
27-01-2026,F29,9707,HF_cross,5.6,4,46,0,0,0,32.34,81.57,76.2,4.993,4.393,4.043,4.552,4.18,4.071,E_coli,16.81,4.594,38.74,35.03,0,13.92,No_Risk,1,1,4.0,86.90565800000002
28-01-2026,F29,9708,HF_cross,5.6,4,47,0,0,0,27.88,51.64,59.97,5.228,4.112,4.816,4.766,4.363,3.958,S_uberis,15.13,4.586,38.83,34.38,0,26.64,Low,1,1,3.0,75.665072
29-01-2026,F29,9709,HF_cross,5.6,4,48,0,0,0,32.79,85.62,17.4,6.451,4.808,5.374,6.162,6.018,4.442,E_coli,15.36,4.704,38.69,35.24,0,92.2,High,1,1,2.0,88.37751800000001
30-01-2026,F29,9710,HF_cross,5.6,4,49,0,0,0,29.53,82.87,59.03,5.877,4.208,5.006,5.317,5.619,4.099,K_pneumoniae,15.2,4.667,38.91,35.08,0,57.05,Moderate,1,1,1.0,82.562231
31-01-2026,F29,9711,HF_cross,5.6,4,50,0,0,0,25.67,79.56,42.93,6.333,4.586,5.723,5.747,5.996,4.527,K_pneumoniae,14.84,5.145,38.79,34.48,1,85.55,High,0,0,0.0,75.902412
01-02-2026,F29,9712,HF_cross,5.6,4,51,0,0,0,33.68,73.18,71.14,5.22,4.038,4.891,4.233,4.751,3.552,S_uberis,15.47,5.324,38.87,35.62,1,28.32,Low,0,0,-1.0,87.453104
02-02-2026,F29,9713,HF_cross,5.6,4,52,0,0,0,35.35,79.15,14.51,6.096,4.406,5.224,5.819,5.579,4.166,E_coli,14.7,5.209,38.85,34.87,1,87.06,High,0,0,-2.0,91.261925
03-02-2026,F29,9714,HF_cross,5.6,4,53,0,0,0,32.09,63.14,59.74,5.718,4.426,5.602,4.176,4.776,4.307,S_uberis,14.66,5.311,38.74,35.5,1,41.71,Low,0,0,-3.0,83.241466
04-02-2026,F29,9715,HF_cross,5.6,4,54,0,0,0,28.91,69.98,66.49,4.673,4.469,3.519,3.735,3.271,3.849,S_aureus,13.14,5.201,38.93,35.91,1,10.5,No_Risk,0,0,-4.0,79.682098
05-02-2026,F29,9716,HF_cross,5.6,4,55,0,0,0,27.81,51.0,56.4,4.328,3.48,4.033,3.479,3.315,3.379,S_uberis,13.35,5.877,38.79,35.89,1,10.44,No_Risk,0,0,-5.0,75.4871
06-02-2026,F29,9717,HF_cross,5.6,4,56,0,0,0,30.63,75.76,54.94,5.643,4.186,4.763,5.1,5.373,3.645,K_pneumoniae,12.78,5.862,38.99,35.7,1,61.0,Moderate,0,0,-6.0,83.199848
07-02-2026,F29,9718,HF_cross,5.6,4,57,0,0,0,30.96,80.88,55.79,6.184,4.075,5.714,5.499,5.825,4.175,K_pneumoniae,13.94,5.742,39.05,36.28,1,73.85,High,0,0,-7.0,84.561728
08-02-2026,F29,9719,HF_cross,5.6,4,58,0,0,0,30.0,72.37,74.85,4.962,4.699,3.89,3.951,4.102,4.083,S_aureus,12.76,5.587,39.03,35.49,1,25.49,Low,0,0,-8.0,81.68972
09-02-2026,F29,9720,HF_cross,5.6,4,59,0,0,0,33.37,82.28,15.86,6.463,4.276,5.313,6.098,6.145,4.524,K_pneumoniae,11.95,6.423,39.04,35.09,1,93.48,High,0,0,-9.0,88.70451599999998
01-01-2026,F29,9721,Murrah_buffalo,3.1,2,20,0,0,0,32.78,68.99,65.76,4.362,4.134,3.339,3.57,3.287,3.193,S_aureus,9.07,3.995,38.54,34.4,0,2.44,No_Risk,0,0,,85.304362
02-01-2026,F29,9722,Murrah_buffalo,3.1,2,21,0,0,0,24.33,78.62,45.15,5.672,3.935,5.023,5.082,5.34,4.217,K_pneumoniae,10.08,3.882,38.64,33.14,0,33.86,Low,0,0,,73.67096599999999
03-01-2026,F29,9723,Murrah_buffalo,3.1,2,22,0,0,0,30.41,78.02,28.58,6.485,4.96,4.627,6.292,5.975,4.28,E_coli,9.71,4.01,38.32,33.96,0,77.41,High,0,0,,83.21900199999999
04-01-2026,F29,9724,Murrah_buffalo,3.1,2,23,0,0,0,30.35,71.81,58.72,5.247,4.1,4.887,4.655,4.56,3.726,S_uberis,9.68,3.991,38.61,34.18,0,20.3,Low,0,0,,82.133695
05-01-2026,F29,9725,Murrah_buffalo,3.1,2,24,0,0,0,24.92,88.46,40.28,6.421,4.925,5.361,5.585,6.279,4.566,K_pneumoniae,9.69,4.32,38.6,33.93,0,71.94,High,0,0,,75.641992
06-01-2026,F29,9726,Murrah_buffalo,3.1,2,25,0,0,0,27.25,83.93,50.97,6.093,3.98,5.426,5.745,5.588,4.288,E_coli,10.55,4.041,38.55,34.26,0,44.7,Low,0,0,,78.985005
07-01-2026,F29,9727,Murrah_buffalo,3.1,2,26,0,0,0,27.65,78.06,63.03,4.69,3.325,4.25,4.125,4.064,3.615,S_uberis,10.13,4.019,38.36,33.98,0,5.5,No_Risk,0,0,,78.86295
08-01-2026,F29,9728,Murrah_buffalo,3.1,2,27,0,0,0,27.25,79.69,60.11,5.644,5.102,5.187,4.727,4.937,4.303,S_uberis,9.68,4.063,38.64,33.9,0,34.53,Low,0,0,,78.44016500000001
09-01-2026,F29,9729,Murrah_buffalo,3.1,2,28,0,0,0,32.51,80.58,44.44,6.382,4.382,5.368,5.896,6.128,4.415,K_pneumoniae,10.03,3.987,38.67,34.4,0,61.46,Moderate,0,0,,87.001038
10-01-2026,F29,9730,Murrah_buffalo,3.1,2,29,0,0,0,35.05,79.0,60.22,5.098,3.663,4.867,4.224,4.306,4.01,S_uberis,9.94,4.17,38.51,34.81,0,12.92,No_Risk,0,0,,90.7535
11-01-2026,F29,9731,Murrah_buffalo,3.1,2,30,0,0,0,33.01,87.17,24.36,6.25,4.916,4.977,5.757,6.001,4.415,K_pneumoniae,10.41,3.922,38.29,34.81,0,76.83,High,0,0,,89.030337
12-01-2026,F29,9732,Murrah_buffalo,3.1,2,31,0,0,0,31.99,86.79,21.05,6.526,4.738,5.369,5.616,6.409,4.962,K_pneumoniae,9.7,3.775,38.62,34.62,0,78.19,High,0,0,,87.258361
13-01-2026,F29,9733,Murrah_buffalo,3.1,2,32,0,0,0,29.22,87.11,85.12,4.956,4.216,4.262,4.263,4.007,4.434,S_agalactiae,9.63,4.128,38.55,34.48,0,4.5,No_Risk,0,0,,82.68570199999999
14-01-2026,F29,9734,Murrah_buffalo,3.1,2,33,0,0,0,28.27,65.52,88.45,5.155,4.613,4.798,4.152,4.211,3.935,S_uberis,8.99,3.914,38.59,33.63,0,8.42,No_Risk,0,0,,78.103624
15-01-2026,F29,9735,Murrah_buffalo,3.1,2,34,0,0,0,27.71,61.54,67.94,4.76,4.313,4.105,3.84,3.915,3.96,S_aureus,10.57,4.096,38.45,34.58,0,6.74,No_Risk,0,0,,76.758974
16-01-2026,F29,9736,Murrah_buffalo,3.1,2,35,0,0,0,33.22,68.94,91.26,4.518,3.613,4.193,3.545,3.817,3.505,S_uberis,9.27,4.139,38.42,34.58,0,3.16,No_Risk,0,0,,85.950508
17-01-2026,F29,9737,Murrah_buffalo,3.1,2,36,0,0,0,29.54,70.72,48.84,4.37,3.036,3.953,3.771,3.562,3.585,S_uberis,8.76,4.153,38.46,34.21,0,4.64,No_Risk,0,0,,80.739008
18-01-2026,F29,9738,Murrah_buffalo,3.1,2,37,0,0,0,28.76,62.62,72.92,5.579,4.292,5.332,4.858,4.551,4.574,S_uberis,10.34,4.081,38.72,34.24,0,16.43,No_Risk,0,0,,78.400232
19-01-2026,F29,9739,Murrah_buffalo,3.1,2,38,0,0,0,29.71,82.59,88.85,5.427,4.682,5.043,4.485,4.788,4.228,S_uberis,9.44,3.84,38.34,33.97,0,12.6,No_Risk,0,0,,82.81252900000001
20-01-2026,F29,9740,Murrah_buffalo,3.1,2,39,0,0,0,28.86,84.64,31.95,6.302,4.512,4.78,5.682,6.145,4.526,K_pneumoniae,9.54,4.112,38.42,33.99,0,62.35,Moderate,0,0,,81.726944
21-01-2026,F29,9741,Murrah_buffalo,3.1,2,40,0,0,0,31.0,66.18,71.64,5.365,4.589,5.035,4.411,4.613,4.258,S_uberis,9.2,4.148,38.39,33.74,0,15.59,No_Risk,0,0,,82.18588
22-01-2026,F29,9742,Murrah_buffalo,3.1,2,41,0,0,0,31.99,76.46,78.87,5.28,4.285,5.0,4.327,4.48,4.297,S_uberis,8.65,4.102,38.45,32.91,0,11.69,No_Risk,0,0,,85.44131399999999
23-01-2026,F29,9743,Murrah_buffalo,3.1,2,42,0,0,0,27.26,68.32,71.17,5.479,4.708,5.063,4.533,4.692,4.713,S_uberis,9.34,4.2,38.47,34.32,0,17.55,No_Risk,0,0,,76.99395200000001
24-01-2026,F29,9744,Murrah_buffalo,3.1,2,43,0,0,0,31.03,73.07,25.67,6.58,4.588,4.998,6.014,6.414,4.547,K_pneumoniae,9.38,4.124,38.53,34.03,0,84.09,High,0,0,,83.375541
25-01-2026,F29,9745,Murrah_buffalo,3.1,2,44,0,0,0,26.71,78.11,37.97,6.779,4.207,5.485,6.254,6.581,4.897,K_pneumoniae,9.33,4.196,38.4,34.0,0,81.64,High,0,0,,77.383341
26-01-2026,F29,9746,Murrah_buffalo,3.1,2,45,0,0,0,29.45,70.52,28.85,4.951,4.38,4.28,4.212,4.349,3.883,S_aureus,8.84,4.116,38.22,34.38,0,25.8,Low,0,0,,80.57326
27-01-2026,F29,9747,Murrah_buffalo,3.1,2,46,0,0,0,27.81,69.83,41.95,5.405,4.59,5.067,4.429,4.809,3.865,S_uberis,9.31,3.94,38.45,34.47,0,29.03,Low,0,0,,78.012203
28-01-2026,F29,9748,Murrah_buffalo,3.1,2,47,0,0,0,25.54,58.47,80.7,4.914,3.773,4.414,4.451,4.246,3.624,E_coli,9.95,3.995,38.51,34.39,0,6.34,No_Risk,0,0,,73.345558
29-01-2026,F29,9749,Murrah_buffalo,3.1,2,48,0,0,0,30.67,91.18,42.47,6.743,5.163,5.16,6.288,6.517,4.307,K_pneumoniae,9.98,3.875,38.59,34.14,0,78.9,High,0,0,,85.770986
30-01-2026,F29,9750,Murrah_buffalo,3.1,2,49,0,0,0,36.02,77.62,16.23,6.064,4.846,4.708,5.626,5.777,4.255,K_pneumoniae,9.31,4.104,38.51,34.2,0,70.01,High,0,0,,91.997444
31-01-2026,F29,9751,Murrah_buffalo,3.1,2,50,0,0,0,28.99,56.79,57.55,4.832,4.159,4.455,4.236,3.629,3.554,S_uberis,8.73,4.089,38.48,34.74,0,8.93,No_Risk,0,0,,77.87766099999999
01-02-2026,F29,9752,Murrah_buffalo,3.1,2,51,0,0,0,30.99,67.08,60.53,5.244,4.272,4.325,4.3,4.983,4.288,K_pneumoniae,9.85,3.893,38.54,34.12,0,15.21,No_Risk,0,0,,82.320572
02-02-2026,F29,9753,Murrah_buffalo,3.1,2,52,0,0,0,33.58,85.32,10.53,6.424,4.512,4.965,6.153,6.012,4.904,E_coli,9.69,4.117,38.4,34.9,0,80.83,High,0,0,,89.628376
03-02-2026,F29,9754,Murrah_buffalo,3.1,2,53,0,0,0,31.53,74.92,80.42,5.037,4.3,4.464,4.62,4.166,3.534,E_coli,9.51,3.972,38.38,34.11,0,10.23,No_Risk,0,0,,84.457796
04-02-2026,F29,9755,Murrah_buffalo,3.1,2,54,0,0,0,31.82,83.78,45.06,6.003,4.156,4.865,5.732,5.526,4.653,E_coli,9.03,3.721,38.51,34.17,0,48.62,Moderate,0,0,,86.45047600000001
05-02-2026,F29,9756,Murrah_buffalo,3.1,2,55,0,0,0,26.65,69.67,54.34,5.424,4.333,5.089,4.625,4.728,4.406,S_uberis,9.22,4.458,38.28,34.1,0,27.15,Low,0,0,,76.25457499999999
06-02-2026,F29,9757,Murrah_buffalo,3.1,2,56,0,0,0,30.8,67.42,60.96,5.028,4.302,4.034,4.56,4.432,4.098,E_coli,8.68,3.954,38.52,34.19,0,11.82,No_Risk,0,0,,82.09688
07-02-2026,F29,9758,Murrah_buffalo,3.1,2,57,0,0,0,32.07,77.99,15.22,6.707,5.275,5.068,5.939,6.59,4.537,K_pneumoniae,8.94,4.269,38.5,34.24,0,87.77,High,0,0,,85.836833
08-02-2026,F29,9759,Murrah_buffalo,3.1,2,58,0,0,0,33.69,80.32,30.2,6.238,4.234,4.915,5.747,6.022,4.324,K_pneumoniae,8.84,4.193,38.37,34.68,0,65.08,Moderate,0,0,,88.845728
09-02-2026,F29,9760,Murrah_buffalo,3.1,2,59,0,0,0,21.92,73.47,68.3,4.7,4.16,3.699,3.699,4.11,4.106,S_aureus,8.09,4.016,38.43,33.6,0,5.26,No_Risk,0,0,,69.460944
01-01-2026,F10,9761,HF_cross,5.9,1,20,0,0,0,30.89,61.78,70.83,4.941,4.528,3.788,4.179,4.423,3.772,S_aureus,16.87,3.958,38.44,34.54,0,7.61,No_Risk,0,0,,81.299522
02-01-2026,F10,9762,HF_cross,5.9,1,21,0,0,0,26.8,80.09,38.87,6.154,5.153,5.396,5.278,5.922,3.943,K_pneumoniae,16.61,4.044,38.47,34.04,0,57.93,Moderate,0,0,,77.77116000000001
03-01-2026,F10,9763,HF_cross,5.9,1,22,0,0,0,35.22,73.06,11.07,6.121,4.379,4.956,5.573,5.902,4.558,K_pneumoniae,16.95,3.905,38.58,34.29,0,72.17,High,0,0,,89.787092
04-01-2026,F10,9764,HF_cross,5.9,1,23,0,0,0,35.03,82.68,16.8,6.543,5.117,4.884,5.728,6.436,4.336,K_pneumoniae,16.73,4.104,38.41,34.5,0,79.06,High,0,0,,91.480884
05-01-2026,F10,9765,HF_cross,5.9,1,24,0,0,0,35.35,67.5,77.38,4.904,3.893,4.399,4.088,4.462,3.782,K_pneumoniae,16.55,4.06,38.48,34.04,0,10.05,No_Risk,0,0,,88.82124999999999
06-01-2026,F10,9766,HF_cross,5.9,1,25,0,0,0,27.63,72.78,71.2,5.016,4.036,4.292,4.477,4.579,3.742,K_pneumoniae,16.71,3.95,38.56,34.07,0,13.32,No_Risk,0,0,,78.13279399999999
07-01-2026,F10,9767,HF_cross,5.9,1,26,0,0,0,29.36,53.99,69.15,4.631,3.904,4.376,3.556,3.667,3.428,S_uberis,17.24,4.028,38.48,34.5,0,4.93,No_Risk,0,0,,77.96490399999999
08-01-2026,F10,9768,HF_cross,5.9,1,27,0,0,0,26.96,85.61,63.27,5.985,4.81,5.681,5.302,5.327,3.982,S_uberis,17.32,4.195,38.32,34.38,0,46.06,Moderate,0,0,,78.720616
09-01-2026,F10,9769,HF_cross,5.9,1,28,0,0,0,29.82,75.87,70.47,5.086,3.833,4.849,3.943,4.372,4.082,S_uberis,16.74,3.866,38.39,34.47,0,9.45,No_Risk,0,0,,81.955154
10-01-2026,F10,9770,HF_cross,5.9,1,29,0,0,0,30.53,69.12,96.82,4.431,3.705,3.35,3.662,3.69,4.007,S_agalactiae,17.08,4.086,38.56,34.79,0,1.73,No_Risk,0,0,,81.97305600000001
11-01-2026,F10,9771,HF_cross,5.9,1,30,0,0,0,32.58,85.1,55.62,5.31,4.573,4.797,4.59,4.737,4.037,S_uberis,17.39,4.155,38.57,33.99,0,20.61,Low,0,0,,87.93518
12-01-2026,F10,9772,HF_cross,5.9,1,31,0,0,0,25.88,79.51,46.51,5.693,4.028,5.212,5.236,5.143,3.896,E_coli,15.72,4.374,38.33,34.53,0,34.9,Low,0,0,,76.231748
13-01-2026,F10,9773,HF_cross,5.9,1,32,0,0,0,26.79,76.35,71.13,5.986,3.779,5.559,4.899,5.71,3.954,K_pneumoniae,17.39,4.152,38.44,33.79,0,25.22,Low,0,0,,77.291765
14-01-2026,F10,9774,HF_cross,5.9,1,33,0,0,0,27.31,69.44,70.9,4.426,3.734,3.376,3.837,3.887,3.633,K_pneumoniae,16.95,3.924,38.63,34.45,0,4.85,No_Risk,0,0,,77.212704
15-01-2026,F10,9775,HF_cross,5.9,1,34,0,0,0,25.86,85.81,11.37,6.824,4.773,5.226,6.155,6.698,4.441,K_pneumoniae,17.55,4.095,38.65,33.85,0,89.17,High,0,0,,76.921826
16-01-2026,F10,9776,HF_cross,5.9,1,35,0,0,0,25.93,72.26,68.36,5.274,3.934,4.933,4.673,4.517,4.134,S_uberis,16.85,4.092,38.65,33.41,0,11.94,No_Risk,0,0,,75.475578
17-01-2026,F10,9777,HF_cross,5.9,1,36,0,0,0,27.32,78.58,80.48,5.073,4.555,4.373,4.13,3.928,4.567,S_agalactiae,16.54,3.844,38.41,34.15,0,6.38,No_Risk,0,0,,78.408536
18-01-2026,F10,9778,HF_cross,5.9,1,37,0,0,0,33.01,64.28,56.39,5.365,4.596,4.69,5.027,4.398,4.084,E_coli,17.13,3.858,38.5,34.32,0,23.76,Low,0,0,,84.770508
19-01-2026,F10,9779,HF_cross,5.9,1,38,0,0,0,28.14,76.15,76.84,5.106,4.987,3.579,3.569,4.193,3.874,S_aureus,17.05,3.85,38.5,34.85,0,5.42,No_Risk,0,0,,79.37501
20-01-2026,F10,9780,HF_cross,5.9,1,39,0,0,0,27.5,76.32,51.21,4.69,3.528,4.209,4.253,3.685,3.822,E_coli,16.16,3.913,38.25,34.14,0,7.84,No_Risk,0,0,,78.39792
21-01-2026,F10,9781,HF_cross,5.9,1,40,0,0,0,29.39,65.46,76.27,5.064,4.591,4.282,4.014,4.436,4.3,S_aureus,17.51,4.167,38.41,34.27,0,6.31,No_Risk,0,0,,79.72445400000001
22-01-2026,F10,9782,HF_cross,5.9,1,41,0,0,0,28.95,70.87,60.16,5.498,4.098,5.218,4.606,4.904,4.223,S_uberis,16.08,4.241,38.33,33.31,0,29.74,Low,0,0,,79.871585
23-01-2026,F10,9783,HF_cross,5.9,1,42,0,0,0,31.01,69.18,52.64,4.898,3.844,4.348,4.197,4.258,4.204,S_uberis,16.63,3.922,38.4,34.16,0,9.19,No_Risk,0,0,,82.69879800000001
24-01-2026,F10,9784,HF_cross,5.9,1,43,0,0,0,28.09,76.98,31.78,5.807,4.423,4.448,5.557,5.324,4.201,E_coli,16.46,4.137,38.55,33.74,0,55.25,Moderate,0,0,,79.410562
25-01-2026,F10,9785,HF_cross,5.9,1,44,0,0,0,31.51,71.43,25.81,6.222,4.288,5.245,5.953,5.741,4.357,E_coli,15.43,3.778,38.3,33.89,0,70.76,High,0,0,,83.829673
26-01-2026,F10,9786,HF_cross,5.9,1,45,0,0,0,26.0,72.42,70.18,5.425,4.59,5.126,4.701,4.458,4.168,S_uberis,16.05,3.963,38.38,33.97,0,17.37,No_Risk,0,0,,75.60072
27-01-2026,F10,9787,HF_cross,5.9,1,46,0,0,0,26.48,73.74,48.96,5.691,4.749,4.799,5.247,5.259,4.154,K_pneumoniae,15.73,4.081,38.33,34.08,0,46.67,Moderate,0,0,,76.491792
28-01-2026,F10,9788,HF_cross,5.9,1,47,0,0,0,26.33,80.65,47.84,5.926,4.796,4.936,5.511,5.554,4.089,K_pneumoniae,16.91,4.324,38.6,34.0,0,49.8,Moderate,0,0,,77.085545
29-01-2026,F10,9789,HF_cross,5.9,1,48,0,0,0,34.32,76.7,10.15,6.025,4.452,4.795,5.735,5.619,3.919,E_coli,16.49,3.909,38.69,33.76,0,75.95,High,0,0,,89.13464
30-01-2026,F10,9790,HF_cross,5.9,1,49,0,0,0,26.31,69.24,54.03,5.158,4.107,4.495,4.363,4.796,4.149,K_pneumoniae,15.45,3.996,38.57,34.43,0,19.0,No_Risk,0,0,,75.69448399999999
31-01-2026,F10,9791,HF_cross,5.9,1,50,0,0,0,28.54,78.54,53.58,5.548,4.746,5.243,4.712,4.787,3.971,S_uberis,16.8,4.195,38.25,33.7,0,21.35,Low,0,0,,80.337556
01-02-2026,F10,9792,HF_cross,5.9,1,51,0,0,0,33.17,80.45,21.47,6.334,4.507,5.134,5.994,5.993,4.302,E_coli,15.55,4.094,38.42,34.28,0,76.47,High,0,0,,88.03646499999999
02-02-2026,F10,9793,HF_cross,5.9,1,52,0,0,0,35.77,72.53,75.09,4.643,3.566,4.012,4.101,3.971,3.901,E_coli,16.46,4.069,38.57,33.98,0,3.96,No_Risk,0,0,,90.51566100000001
03-02-2026,F10,9794,HF_cross,5.9,1,53,0,0,0,27.12,84.39,73.79,5.421,4.213,5.156,4.59,4.522,4.504,S_uberis,16.31,3.831,38.57,33.94,0,12.22,No_Risk,0,0,,78.830408
04-02-2026,F10,9795,HF_cross,5.9,1,54,0,0,0,34.82,64.02,81.5,3.976,3.493,3.207,3.117,3.385,3.007,S_aureus,16.44,4.084,38.41,34.85,0,1.58,No_Risk,0,0,,87.328884
05-02-2026,F10,9796,HF_cross,5.9,1,55,0,0,0,27.0,77.57,56.36,5.417,4.485,4.421,4.92,5.05,3.945,K_pneumoniae,16.38,3.94,38.51,34.47,0,29.09,Low,0,0,,77.77382
06-02-2026,F10,9797,HF_cross,5.9,1,56,0,0,0,30.34,73.85,57.2,5.571,4.22,5.268,4.933,4.882,3.935,S_uberis,16.83,4.045,38.48,34.0,0,28.02,Low,0,0,,82.44369
